Height_ft,Area_ft,buildingID,ORIG_FID,JOIN_FID,APN,SITUS_CITY,UNITS_NUMB,USE_INT,APN_INT,APN_String,PUC,FREQUENCY,GEOID,Shape_Length_1,Shape_Area_1,CountyName,cntyGEOID,STATEFP,COUNTYFP,TRACTCE,GEOID_1,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDS,Shape_Length_12,Shape_Area_12,tractGEOID,GEOID_12,Shape_Length_12_13,Shape_Area_12_13,bkgpGEOID,Shape_Length,Shape_Area,0_1,0_20,0_100,25_1,25_20,25_100,50_1,50_20,50_100,75_1,75_20,75_100,floodSum,SMC_PUC_DESC,useType,Source,Stru_ID,Cont_ID,nResUnits,FFE,FFE_stdev,CSVR,CSVR_stdev,nFloors,floorArea,TARGET_FID_y,randRepCost_mean,randRepCost_stdev,randValueStru_mean,randValueStru_stdev,randValueCont_mean,randValueCont_stdev,randCSVR_mean,randCSVR_stdev,randFFE_mean,randFFE_stdev,RCP26_AAL_mean,RCP26_AAL_stdev,RCP45_AAL_mean,RCP45_AAL_stdev,RCP85_AAL_mean,RCP85_AAL_stdev,RCP85_AAL_variance,RCP26_2020_EL_mean,RCP26_2020_EL_stdev,RCP26_2030_EL_mean,RCP26_2030_EL_stdev,RCP26_2040_EL_mean,RCP26_2040_EL_stdev,RCP26_2050_EL_mean,RCP26_2050_EL_stdev,RCP26_2060_EL_mean,RCP26_2060_EL_stdev,RCP45_2020_EL_mean,RCP45_2020_EL_stdev,RCP45_2030_EL_mean,RCP45_2030_EL_stdev,RCP45_2040_EL_mean,RCP45_2040_EL_stdev,RCP45_2050_EL_mean,RCP45_2050_EL_stdev,RCP45_2060_EL_mean,RCP45_2060_EL_stdev,RCP85_2020_EL_mean,RCP85_2020_EL_stdev,RCP85_2030_EL_mean,RCP85_2030_EL_stdev,RCP85_2040_EL_mean,RCP85_2040_EL_stdev,RCP85_2050_EL_mean,RCP85_2050_EL_stdev,RCP85_2060_EL_mean,RCP85_2060_EL_stdev,0_EL_mean,0_EL_stdev,25_EL_mean,25_EL_stdev,50_EL_mean,50_EL_stdev,75_EL_mean,75_EL_stdev,RCP26_AAL_Stru_mean,RCP26_AAL_Stru_stdev,RCP45_AAL_Stru_mean,RCP45_AAL_Stru_stdev,RCP85_AAL_Stru_mean,RCP85_AAL_Stru_stdev,RCP26_2020_EL_Stru_mean,RCP26_2020_EL_Stru_stdev,RCP26_2030_EL_Stru_mean,RCP26_2030_EL_Stru_stdev,RCP26_2040_EL_Stru_mean,RCP26_2040_EL_Stru_stdev,RCP26_2050_EL_Stru_mean,RCP26_2050_EL_Stru_stdev,RCP26_2060_EL_Stru_mean,RCP26_2060_EL_Stru_stdev,RCP45_2020_EL_Stru_mean,RCP45_2020_EL_Stru_stdev,RCP45_2030_EL_Stru_mean,RCP45_2030_EL_Stru_stdev,RCP45_2040_EL_Stru_mean,RCP45_2040_EL_Stru_stdev,RCP45_2050_EL_Stru_mean,RCP45_2050_EL_Stru_stdev,RCP45_2060_EL_Stru_mean,RCP45_2060_EL_Stru_stdev,RCP85_2020_EL_Stru_mean,RCP85_2020_EL_Stru_stdev,RCP85_2030_EL_Stru_mean,RCP85_2030_EL_Stru_stdev,RCP85_2040_EL_Stru_mean,RCP85_2040_EL_Stru_stdev,RCP85_2050_EL_Stru_mean,RCP85_2050_EL_Stru_stdev,RCP85_2060_EL_Stru_mean,RCP85_2060_EL_Stru_stdev,0_EL_Stru_mean,0_EL_Stru_stdev,25_EL_Stru_mean,25_EL_Stru_stdev,50_EL_Stru_mean,50_EL_Stru_stdev,75_EL_Stru_mean,75_EL_Stru_stdev,RCP26_AAL_Cont_mean,RCP26_AAL_Cont_stdev,RCP45_AAL_Cont_mean,RCP45_AAL_Cont_stdev,RCP85_AAL_Cont_mean,RCP85_AAL_Cont_stdev,RCP26_2020_EL_Cont_mean,RCP26_2020_EL_Cont_stdev,RCP26_2030_EL_Cont_mean,RCP26_2030_EL_Cont_stdev,RCP26_2040_EL_Cont_mean,RCP26_2040_EL_Cont_stdev,RCP26_2050_EL_Cont_mean,RCP26_2050_EL_Cont_stdev,RCP26_2060_EL_Cont_mean,RCP26_2060_EL_Cont_stdev,RCP45_2020_EL_Cont_mean,RCP45_2020_EL_Cont_stdev,RCP45_2030_EL_Cont_mean,RCP45_2030_EL_Cont_stdev,RCP45_2040_EL_Cont_mean,RCP45_2040_EL_Cont_stdev,RCP45_2050_EL_Cont_mean,RCP45_2050_EL_Cont_stdev,RCP45_2060_EL_Cont_mean,RCP45_2060_EL_Cont_stdev,RCP85_2020_EL_Cont_mean,RCP85_2020_EL_Cont_stdev,RCP85_2030_EL_Cont_mean,RCP85_2030_EL_Cont_stdev,RCP85_2040_EL_Cont_mean,RCP85_2040_EL_Cont_stdev,RCP85_2050_EL_Cont_mean,RCP85_2050_EL_Cont_stdev,RCP85_2060_EL_Cont_mean,RCP85_2060_EL_Cont_stdev,0_EL_Cont_mean,0_EL_Cont_stdev,25_EL_Cont_mean,25_EL_Cont_stdev,50_EL_Cont_mean,50_EL_Cont_stdev,75_EL_Cont_mean,75_EL_Cont_stdev,0_1_dmgStru_mean,0_20_dmgStru_mean,0_100_dmgStru_mean,25_1_dmgStru_mean,25_20_dmgStru_mean,25_100_dmgStru_mean,50_1_dmgStru_mean,50_20_dmgStru_mean,50_100_dmgStru_mean,75_1_dmgStru_mean,75_20_dmgStru_mean,75_100_dmgStru_mean
40.15748215,3100.208496,1229,1229,95324,94261050,FOSTER CITY, ,1,94261050,94261050,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,242.484644,3100.208616,0,0,0,0,0,4.31977272,3.762029966,4.746281942,5.23840793,4.72440958,5.741470178,5.588364442,34.12073676,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,6200.416992,1229,95.65,4.54,788766.54,37452.79,294969.18,74534.25,0.5,0.12,1.09,0.77,5172.36,1267.37,6076.98,1479.82,7615.42,1823.99,3326939.52,510.29,126.65,1369.35,341.45,4027.99,1005.06,8347.65,2049.65,13378.64,3220.1,494.03,122.62,1395.11,347.91,3992.79,996.26,9754.56,2396.71,17836.88,4234.44,507.14,125.87,1058.82,263.79,4060.61,1014.4,12531.24,3073.26,25114.9,5764.37,0,0,1048.89,260.33,34678.58,8671.55,45085.12,8934.91,3766.92,899.59,4425.71,1049.96,5546.06,1292.75,371.63,89.97,997.28,242.63,2933.53,714.22,6079.41,1455.05,9743.24,2282.98,359.79,87.11,1016.04,247.22,2907.89,707.96,7104.04,1701.5,12989.92,2999.32,369.34,89.42,771.12,187.44,2957.29,720.9,9126.23,2181.55,18289.82,4073.11,0,0,763.89,184.94,25255.99,6162.95,32830.1,6231.16,1405.45,480.62,1651.27,562.86,2069.37,699.35,138.65,47.74,372.07,128.42,1094.46,377.89,2268.23,776.52,3635.39,1231.7,134.24,46.22,379.07,130.84,1084.89,374.59,2650.52,907.71,4846.96,1630.65,137.8,47.44,287.7,99.25,1103.32,381.19,3405.01,1164.96,6825.08,2257.73,0,0,285,98.13,9422.59,3257.14,12255.02,3793.04,0,0,0,0,0,3.23,2.67,3.66,4.15,3.63,4.65,4.5
38.84514618,2864.988281,1230,1230,96108,94261060,FOSTER CITY, ,1,94261060,94261060,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,215.2103505,2864.988259,0,0,0,0,0,4.352581342,3.783902168,4.768154144,5.260280132,5.03062137,6.047681808,5.894575914,35.13779688,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,5729.976563,1230,95.83,4.82,730278.29,36765.49,275187.4,68939.39,0.5,0.12,1.11,0.76,4834.31,1193.14,5690.8,1393.6,7168.05,1719.33,2956095.649,475.39,119.22,1273.08,321.21,3743.1,945.3,7796.68,1929.33,12573.38,3034.4,460.25,115.43,1296.97,327.28,3710.41,937.02,9108.72,2255.92,16833.93,3993.44,472.46,118.49,984.75,248.19,3771.98,954.02,11708.28,2893,23941.92,5447.69,0,0,977.17,245.06,32199.7,8154.26,44712.22,8542.09,3512.04,830.24,4134.26,969.15,5207.42,1193.7,345.37,83.06,924.88,223.88,2719.31,658.9,5664.16,1342.78,9134.29,2107.77,334.36,80.41,942.23,228.11,2695.57,653.13,6617.33,1570.18,12229.43,2770.05,343.24,82.55,715.41,172.97,2740.29,665.06,8505.86,2013.25,17393.02,3765.06,0,0,709.9,170.73,23392.69,5684.93,32480.67,5789.17,1322.27,459.62,1556.54,538.75,1960.62,671.1,130.03,45.6,348.2,122.52,1023.79,360.41,2132.52,742.33,3439.09,1181.02,125.88,44.14,354.74,124.82,1014.85,357.26,2491.39,867.65,4604.5,1566.88,129.22,45.32,269.34,94.71,1031.68,363.49,3202.41,1113.85,6548.89,2181.1,0,0,267.27,93.73,8807.02,3105.15,12231.56,3757.87,0,0,0,0,0,3.24,2.67,3.66,4.15,3.92,4.94,4.78
38.97637939,3029.179932,1231,1231,95494,94261070,FOSTER CITY, ,1,94261070,94261070,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,221.9124463,3029.179992,0,0,0,0,0,4.680665175,4.11198624,5.096238295,5.588364283,4.844707171,5.861767451,5.719597816,35.90332643,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,6058.359863,1231,95.82,4.59,772107.61,36960.08,293085.27,71028.24,0.5,0.12,1.09,0.76,5603.41,1276.76,6569.05,1490.77,8185.51,1837.46,3376259.252,557.65,127.66,1494.37,344.03,4391.49,1012.51,9048.05,2064.79,14401.83,3243.82,539.89,123.59,1522.44,350.54,4353.1,1003.65,10574.97,2414.4,19111.5,4265.54,554.21,126.87,1155.78,265.81,4428.85,1021.92,13575.86,3095.91,26608.92,5806.15,0,0,1146.25,262.41,37812.43,8735.1,45598.1,8986.9,4058.82,868.81,4758.29,1013.99,5929.23,1248.27,403.93,86.92,1082.44,234.37,3180.94,689.88,6553.93,1405.29,10432.03,2204.51,391.06,84.15,1102.77,238.81,3153.13,683.84,7659.95,1643.31,13843.6,2895.87,401.44,86.38,837.18,181.06,3207.99,696.35,9833.64,2106.9,19274.77,3931.33,0,0,830.28,178.66,27389.04,5952.95,33032.5,6002.52,1544.59,510.03,1810.76,596.69,2256.29,739.37,153.72,50.88,411.94,136.75,1210.55,402.18,2494.12,824.22,3969.8,1303.12,148.82,49.26,419.67,139.33,1199.97,398.67,2915.03,963.56,5267.9,1721.26,152.77,50.57,318.6,105.71,1220.86,405.77,3742.22,1236.24,7334.15,2369.5,0,0,315.97,104.59,10423.39,3466.48,12565.6,3870.21,0,0,0,0,0,3.59,3.02,4,4.49,3.75,4.77,4.63
37.82808685,2791.831543,1232,1232,96130,94261080,FOSTER CITY, ,1,94261080,94261080,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,213.8834239,2791.831599,0,0,0,0,0,4.691601276,4.133858442,5.101706266,5.610236645,4.790026665,5.807086945,5.643044949,35.77756119,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,5583.663086,1232,95.7,4.7,710686.28,34898.93,270824.9,65625.85,0.51,0.12,1.09,0.75,5188.22,1166.2,6079.5,1361.6,7566.13,1677.99,2815650.44,516.7,116.62,1385.36,314.29,4071.62,924.98,8379.02,1886.02,13317.06,2962.44,500.24,112.9,1411.39,320.23,4036.03,916.88,9793.55,2205.37,17653.81,3895.03,513.51,115.9,1071.36,242.82,4106.63,933.58,12570.99,2827.84,24517.54,5300.02,0,0,1062.08,239.71,35065.2,7980.09,41561.11,8188.21,3757.81,808.99,4403.36,944.25,5480.1,1162.69,374.24,80.92,1003.41,218.19,2949.08,642.22,6068.9,1308.48,9645.47,2053.23,362.32,78.35,1022.27,222.31,2923.29,636.59,7093.45,1530.09,12786.52,2697.68,371.94,80.43,775.99,168.56,2974.43,648.23,9105.13,1961.79,17757.74,3664.08,0,0,769.26,166.34,25397.73,5541.42,30101.25,5607.58,1430.41,461.77,1676.14,540.1,2086.03,668.84,142.46,46.08,381.94,123.89,1122.55,364.37,2310.12,746.29,3671.59,1179.03,137.92,44.62,389.12,126.22,1112.73,361.18,2700.11,872.47,4867.29,1556.54,141.58,45.8,295.38,95.76,1132.2,367.63,3465.86,1119.3,6759.8,2139.94,0,0,292.82,94.73,9667.47,3140.85,11459.86,3473.74,0,0,0,0,0,3.61,3.05,4.02,4.53,3.7,4.72,4.56
36.77821732,2257.183105,1233,1233,95618,94261090,FOSTER CITY, ,1,94261090,94261090,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,212.4562556,2257.18313,0,0,0,0,0,4.330708742,3.772966146,4.740813971,5.232939959,4.363517284,5.380577803,5.232939959,33.05446386,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,1,2257.183105,1233,107.57,5.73,322927.87,17208.61,121656.39,29832.18,0.5,0.12,1.09,0.75,2107.47,509.35,2469.53,594.62,3073.56,732.54,536614.8516,210.1,50.95,562.88,137.32,1653.83,404.14,3403.39,823.78,5409.42,1293.41,203.41,49.32,573.45,139.91,1639.38,400.6,3977.89,963.28,7171.35,1700.09,208.81,50.63,435.37,106.09,1668.04,407.91,5105.98,1235.12,9960.86,2311.67,0,0,431.87,104.72,14240.59,3486.81,16895.63,3558.97,1531.64,358.19,1794.77,418.05,2233.74,514.64,152.7,35.84,409.09,96.63,1201.96,284.42,2473.47,579.37,3931.36,908.89,147.83,34.69,416.77,98.46,1191.45,281.93,2891,677.5,5211.84,1193.93,151.75,35.61,316.41,74.65,1212.29,287.09,3710.86,868.63,7239.05,1620.86,0,0,313.87,73.66,10349.68,2454.24,12278.19,2474.81,575.83,192.29,674.76,224.86,839.82,278.33,57.41,19.2,153.8,51.62,451.87,151.81,929.91,310.78,1478.06,490.71,55.58,18.59,156.68,52.59,447.92,150.48,1086.89,363.33,1959.51,647.57,57.05,19.09,118.95,39.9,455.75,153.17,1395.12,466.09,2721.81,889.43,0,0,118,39.47,3890.91,1308.58,4617.44,1437.85,0,0,0,0,0,3.24,2.68,3.65,4.14,3.27,4.29,4.14
82.97244263,4919.224609,1234,1234,95168,94261300,FOSTER CITY,44,5,94261300,94261300,5,5,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608300,6081608300,Census Tract 6083,G5020,S,1002066,541758,37.5590519,-122.24891,6081608300,0.055873152,0.000157427,6081608300,60816083002,0.052978654,0.000106348,60816083002,481.080899,4919.224801,0,0,0,0,0,4.368985256,3.783902248,4.72987771,5.254812161,4.751749913,5.76881059,5.610236645,34.26837452,Five or More Units,RESIDENTIAL,USACE - San Francisquito Creek,666,666,5,1.06,0.83,0.5,0.12,3,14757.67383,1234,188.67,12.76,3703246.67,250515.17,1378531.35,363257.45,0.49,0.12,1.11,0.73,24201.81,5931.18,28433.61,6928.94,35641.41,8552.84,73151072.07,2417.29,593.3,6429.3,1596.55,18844.45,4696.55,39035.56,9589.6,62578.61,15091.47,2340.27,574.39,6548.99,1626.69,18680.04,4655.43,45607.87,11212.47,83454.79,19869.74,2402.38,589.64,4979.38,1233.87,18996.27,4739.7,58583.9,14379.45,117609.85,27134.57,0,0,4968.73,1219.52,161930.11,40501.76,211968.46,42738.72,17640.55,4137.13,20725.04,4830.65,25978.65,5954.4,1761.95,413.89,4686.29,1114.92,13735.66,3280.75,28452.79,6690.39,45612.95,10511.35,1705.81,400.71,4773.54,1135.99,13615.82,3252.02,33243.31,7823.13,60829.2,13822.91,1751.08,411.34,3629.45,861.49,13846.33,3311.21,42701.44,10031.36,85723.71,18818.69,0,0,3621.68,850.76,118030.47,28300.9,154494.94,29168.85,6561.27,2283.99,7708.56,2675.53,9662.76,3327.53,655.34,228.3,1743.01,610.93,5108.79,1794.07,10582.77,3688.5,16965.66,5857.14,634.46,221.03,1775.46,622.39,5064.22,1778.39,12364.56,4311.18,22625.59,7760.59,651.3,226.9,1349.93,472.63,5149.94,1809.6,15882.45,5533.15,31886.14,10767.85,0,0,1347.05,469.28,43899.64,15445.5,57473.51,18259.12,0,0,0,0,0,3.26,2.67,3.62,4.14,3.64,4.66,4.5
44.25853348,1047.672607,1235,1235,95549,94222480,FOSTER CITY, ,1,94222480,94222480,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608200,6081608200,Census Tract 6082,G5020,S,1018269,114412,37.5683879,-122.2596172,6081608200,0.05410112,0.000115517,6081608200,60816082001,0.05410112,0.000115517,60816082001,134.7191642,1047.672563,0,0,0,0,0,3.937008142,3.280840158,4.265091896,4.790026665,3.18241477,4.265091896,4.166666985,27.88714051,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,2095.345215,1235,111.13,5.88,309693.58,16381.24,115684.05,29058.35,0.5,0.12,1.13,0.77,1669.26,493.64,1945.31,575.94,2388.08,708.47,501929.7409,174.19,49.67,457,133.47,1330.06,392.32,2695.86,798.34,4214.05,1251.22,168.64,48.09,465.37,135.99,1318.47,388.88,3151.42,933.54,5523.34,1642.59,173.12,49.37,354.83,103.18,1342.68,396.01,4037.33,1196.73,7461.81,2226.54,0,0,358.05,102.1,11411.96,3383.03,11135.09,3373.34,1216,352.13,1417.1,410.85,1739.64,505.44,126.89,35.37,332.91,95.15,968.9,279.81,1963.84,569.51,3069.8,892.69,122.85,34.24,339.01,96.95,960.46,277.36,2295.71,665.97,4023.58,1172,126.11,35.15,258.48,73.54,978.1,282.45,2941.06,853.75,5435.69,1588.9,0,0,260.82,72.7,8313.22,2413.48,8111.63,2408.87,453.26,172.86,528.22,201.59,648.44,247.78,47.3,17.64,124.09,46.96,361.16,137.51,732.02,279.41,1144.26,437.47,45.79,17.08,126.37,47.84,358.01,136.31,855.72,326.68,1499.77,573.97,47.01,17.53,96.35,36.36,364.59,138.81,1096.27,418.69,2026.12,777.05,0,0,97.22,36.26,3098.74,1183.53,3023.46,1170.74,0,0,0,0,0,2.81,2.15,3.14,3.66,2.06,3.14,3.04
44.16010666,994.3103027,1236,1236,95399,94222490,FOSTER CITY, ,1,94222490,94222490,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608200,6081608200,Census Tract 6082,G5020,S,1018269,114412,37.5683879,-122.2596172,6081608200,0.05410112,0.000115517,6081608200,60816082001,0.05410112,0.000115517,60816082001,132.227758,994.3102865,0,0,0,0,0,3.215223312,2.559055328,3.543307304,4.068241596,3.18241477,4.265091896,4.133858681,24.96719289,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,1988.620605,1236,112.94,6.04,298703.93,15968.13,113615.99,27602.18,0.51,0.12,1.07,0.76,1254.12,465.77,1472.95,543.83,1846.43,670.51,449583.6601,129.1,47.24,336.19,125.99,976.82,369.31,2019.94,752.73,3237.98,1182.92,124.99,45.74,342.29,128.35,968.33,366.08,2359.24,880.04,4318.9,1556.02,128.3,46.95,261.39,97.53,984.63,372.72,3029.43,1128.31,6092.24,2120.34,0,0,265.37,97.11,8355.04,3179.35,11034.14,3302.68,907.99,329.13,1066.42,384.2,1336.84,473.4,93.47,33.37,243.4,89.06,707.21,261.14,1462.44,531.97,2344.33,835.37,90.49,32.31,247.81,90.73,701.07,258.86,1708.09,621.96,3126.95,1098.25,92.89,33.17,189.25,68.93,712.87,263.56,2193.31,797.38,4410.98,1494.46,0,0,192.13,68.59,6048.99,2248.58,7989.75,2310.72,346.13,155.11,406.53,181.38,509.59,224.64,35.63,15.79,92.79,41.85,269.61,122.41,557.5,250.45,893.65,395.67,34.5,15.29,94.47,42.63,267.27,121.35,651.15,292.73,1191.94,522.44,35.41,15.69,72.14,32.43,271.76,123.51,836.12,375.46,1681.26,718.89,0,0,73.24,32.46,2306.05,1052.14,3044.4,1175.22,0,0,0,0,0,2.14,1.5,2.47,2.99,2.11,3.19,3.06
44.12729645,968.3881836,1237,1237,95285,94222500,FOSTER CITY, ,1,94222500,94222500,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608200,6081608200,Census Tract 6082,G5020,S,1018269,114412,37.5683879,-122.2596172,6081608200,0.05410112,0.000115517,6081608200,60816082001,0.05410112,0.000115517,60816082001,131.0213071,968.3881582,0,0,0,0,0,3.576115608,2.919947624,3.937008142,4.429133892,3.379265308,4.461942673,4.363517284,27.06693053,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,1936.776367,1237,114.07,6.16,293846.87,15857.21,109888.81,27514.71,0.5,0.12,1.09,0.77,1430.9,464.99,1676.31,542.75,2086.69,668.52,446918.9904,146.75,46.88,385.37,125.66,1123.08,369.05,2307.7,751.79,3668.18,1180.08,142.07,45.38,392.43,128.02,1113.3,365.82,2696.38,879.04,4864.21,1550.91,145.84,46.59,299.16,97.18,1132.66,372.49,3459.98,1126.99,6764.08,2108.38,0,0,301.64,96.35,9628.83,3180.63,11543.5,3242.88,1041.4,332.1,1220.01,387.57,1518.68,477.18,106.8,33.46,280.47,89.76,817.37,263.69,1679.54,536.98,2669.68,842.46,103.4,32.39,285.61,91.45,810.26,261.38,1962.42,627.88,3540.15,1106.79,106.14,33.25,217.73,69.41,824.34,266.16,2518.16,804.96,4922.85,1503.16,0,0,219.53,68.78,7007.84,2273.01,8401.19,2300.25,389.5,156.81,456.3,183.25,568.01,226.52,39.95,15.9,104.9,42.33,305.71,124,628.17,253.32,998.5,399.29,38.67,15.39,106.82,43.12,303.05,122.92,733.97,296.13,1324.06,526.35,39.7,15.8,81.44,32.77,308.31,125.13,941.82,379.77,1841.23,721.13,0,0,82.11,32.67,2620.99,1066.93,3142.31,1153.11,0,0,0,0,0,2.49,1.84,2.85,3.34,2.3,3.38,3.28
44.16010666,959.0814819,1238,1238,96121,94222510,FOSTER CITY, ,1,94222510,94222510,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608200,6081608200,Census Tract 6082,G5020,S,1018269,114412,37.5683879,-122.2596172,6081608200,0.05410112,0.000115517,6081608200,60816082001,0.05410112,0.000115517,60816082001,130.5874999,959.0814904,0,0,0,0,0,3.412073612,2.78871417,3.772966146,4.297900677,3.444882154,4.52755928,4.396325588,26.64042163,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,1918.162964,1238,114.31,5.98,291629.9,15261.13,108380,26814.22,0.49,0.12,1.11,0.76,1321.51,447.72,1552.21,522.65,1945.3,643.91,414620.0881,134,45.08,352.71,120.93,1029.4,355.26,2130.07,723.89,3413.71,1136.6,129.73,43.64,359.19,123.2,1020.43,352.15,2488.31,846.41,4552.06,1494.08,133.17,44.8,273.69,93.51,1037.68,358.56,3195.65,1085.2,6415.2,2032.2,0,0,275.43,92.65,8825.82,3062.15,11569.54,3136.26,964.21,320.74,1132.54,374.34,1419.33,460.92,97.77,32.29,257.35,86.66,751.09,254.65,1554.17,518.64,2490.72,813.77,94.65,31.26,262.08,88.3,744.55,252.43,1815.56,606.44,3321.24,1069.17,97.17,32.09,199.69,67.01,757.14,257.03,2331.66,777.48,4680.47,1452.34,0,0,200.96,66.36,6439.76,2195.35,8440.01,2225.14,357.29,147.55,419.67,172.55,525.97,213.69,36.23,14.89,95.36,39.71,278.3,116.44,575.9,238.34,922.99,376.52,35.08,14.41,97.11,40.45,275.88,115.43,672.75,278.61,1230.82,497.13,36.01,14.79,74,30.74,280.54,117.49,863.99,357.38,1734.73,683.85,0,0,74.47,30.6,2386.07,1002.18,3129.53,1116.9,0,0,0,0,0,2.3,1.68,2.66,3.18,2.33,3.41,3.28
44.16010666,966.6825562,1239,1239,96052,94222520,FOSTER CITY, ,1,94222520,94222520,1,1,6081,2.199483272,0.195379287,San Mateo,6081,6,81,608200,6081608200,Census Tract 6082,G5020,S,1018269,114412,37.5683879,-122.2596172,6081608200,0.05410112,0.000115517,6081608200,60816082001,0.05410112,0.000115517,60816082001,130.9425373,966.6825683,0,0,0,0,0,3.412073612,2.755905628,3.772966146,4.265091896,3.280840158,4.396325588,4.265091896,26.14829493,Single Family Residence,RESIDENTIAL,USACE - San Francisquito Creek,678,678,1,1.06,0.83,0.5,0.12,2,1933.365112,1239,114.16,6.26,293559.99,16106.85,110311.45,26781.49,0.5,0.12,1.11,0.78,1323.43,467.15,1552.24,545.3,1938.42,671.75,451248.0625,135.64,47.07,355.42,126.21,1035.1,370.71,2133.34,755.29,3404.1,1185.75,131.32,45.57,361.92,128.58,1026.09,367.47,2492.28,883.12,4526.04,1558.55,134.8,46.78,276.02,97.6,1043.68,374.17,3199.15,1132.25,6334.85,2119.39,0,0,278.8,96.76,8868.22,3195.1,11112.31,3265.39,962.66,335.02,1129.09,391.02,1409.98,481.5,98.66,33.74,258.53,90.53,752.94,265.96,1551.79,541.7,2476.1,850.05,95.52,32.67,263.26,92.23,746.39,263.64,1812.88,633.4,3292.16,1116.93,98.05,33.53,200.78,70,759.18,268.45,2327.06,812.05,4607.74,1517.51,0,0,202.8,69.36,6450.85,2292.64,8081.83,2326.87,360.77,153.46,423.15,179.37,528.44,221.81,36.98,15.53,96.89,41.39,282.16,121.29,581.55,247.91,927.99,390.97,35.8,15.04,98.66,42.16,279.71,120.24,679.39,289.8,1233.88,515.57,36.75,15.44,75.25,32.05,284.5,122.39,872.09,371.67,1727.11,707.06,0,0,76.01,31.93,2417.37,1043.75,3030.47,1136.8,0,0,0,0,0,2.3,1.65,2.66,3.15,2.17,3.29,3.15
